race_id,騎手,馬番,着順,体重,体重変化,性,齢,斤量,人気,日付,クラス,芝・ダート,距離,回り,馬場,場id,場名,距離差,日付差,騎手1,斤量1,オッズ1,通過順1,着順1,距離1,クラス1,芝・ダート1,馬場1
2.02309E+11,37,2,4,464,-2,0,7,58,5,85,5,0,2400,0,1,8,9,200,28,32,58,8.1,6.25,7,2200,5,0,0
2.02309E+11,40,5,6,476,2,0,4,57,6,85,5,0,2400,0,1,8,9,400,42,32,57,25.2,2,2,2000,5,0,2
2.02309E+11,87,6,8,514,8,0,6,58,3,85,5,0,2400,0,1,8,9,-200,34,123,58,13.7,1.75,4,2600,5,0,0
2.02309E+11,115,7,3,486,-4,0,4,57,1,85,5,0,2400,0,1,8,9,-200,34,101,57,1.8,6.75,7,2600,5,0,0
2.02309E+11,52,8,7,488,-10,0,7,58,8,85,5,0,2400,0,1,8,9,0,,47,58,259.8,7,7,2400,5,0,1
2.02309E+11,99,4,2,438,-2,1,4,55,4,85,5,0,2400,0,1,8,9,,,142,,,,,,,,
2.02309E+11,148,3,5,472,-10,0,6,56,7,85,5,0,2400,0,1,8,9,0,,130,56,31.9,4.75,5,2400,5,0,1
2.02309E+11,105,1,1,490,10,0,5,58,2,85,5,0,2400,0,1,8,9,0,,91,58,3.7,1,1,2400,5,0,1
2.02309E+11,39,5,16,476,0,0,3,56,,85,1,0,2000,0,1,8,9,0,,34,56,,16,16,2000,1,0,1
2.02309E+11,36,2,3,524,0,0,3,56,3,85,1,0,2000,0,1,8,9,0,,31,56,5,7,3,2000,1,0,1
2.02309E+11,40,16,12,472,8,0,3,56,11,85,1,0,2000,0,1,8,9,0,21,14,56,37.2,7.5,4,2000,1,0,0
2.02309E+11,87,15,1,504,-4,0,3,56,1,85,1,0,2000,0,1,8,9,,,142,,,,,,,,
2.02309E+11,105,13,8,438,0,1,3,54,5,85,1,0,2000,0,1,8,9,-200,48,111,54,4.3,4,16,2200,1,0,0
2.02309E+11,37,8,7,446,6,1,3,54,14,85,1,0,2000,0,1,8,9,0,,32,54,125.6,8.75,7,2000,1,0,1
2.02309E+11,64,12,2,466,10,0,3,56,2,85,1,0,2000,0,1,8,9,0,47,55,56,7.7,10,6,2000,1,0,0
2.02309E+11,148,1,9,464,0,0,3,54,6,85,1,0,2000,0,1,8,9,0,,130,54,16.5,11.5,9,2000,1,0,1
2.02309E+11,69,6,5,412,0,1,3,54,4,85,1,0,2000,0,1,8,9,0,35,60,54,21.3,6.5,3,2000,1,0,0
2.02309E+11,113,9,10,464,0,0,3,55,13,85,1,0,2000,0,1,8,9,0,20,99,55,29.2,7.5,6,2000,3,0,0
2.02309E+11,65,14,14,504,0,0,3,56,8,85,1,0,2000,0,1,8,9,,,142,,,,,,,,
2.02309E+11,41,10,6,492,0,0,3,56,12,85,1,0,2000,0,1,8,9,0,41,27,56,66.4,9.25,7,2000,3,0,2
2.02309E+11,52,3,4,444,22,1,3,54,7,85,1,0,2000,0,1,8,9,0,,47,54,27,3,4,2000,1,0,1
2.02309E+11,156,7,11,452,4,1,3,54,9,85,1,0,2000,0,1,8,9,0,,136,54,53.5,8.25,11,2000,1,0,1
2.02309E+11,111,4,15,486,6,0,3,56,10,85,1,0,2000,0,1,8,9,0,,97,56,66.6,1,15,2000,1,0,1
2.02309E+11,151,11,13,504,0,0,3,56,15,85,1,0,2000,0,1,8,9,0,,133,56,255.6,11,13,2000,1,0,1
2.02309E+11,37,3,5,472,-2,0,4,58,4,79,5,0,1600,0,1,8,9,0,45,32,57,18.5,7.333333333,2,1600,5,0,0
2.02309E+11,108,6,11,492,6,0,4,54,7,79,5,0,1600,0,1,8,9,,,142,,,,,,,,
2.02309E+11,155,4,3,468,-2,0,4,58,10,79,5,0,1600,0,1,8,9,-200,15,135,57,36.1,10.75,9,1800,5,0,0
2.02309E+11,87,8,2,500,-8,0,4,58,3,79,5,0,1600,0,1,8,9,0,45,0,57,5.8,9.666666667,4,1600,5,0,0
2.02309E+11,133,2,10,476,-2,0,6,58,9,79,5,0,1600,0,1,8,9,,,142,,,,,,,,
2.02309E+11,99,10,1,464,-2,0,4,58,2,79,5,0,1600,0,1,8,9,0,,85,58,3.3,8,1,1600,5,0,1
2.02309E+11,13,9,8,502,-2,0,4,58,11,79,5,0,1600,0,1,8,9,-400,45,95,56,291.7,13.5,13,2000,5,0,0
2.02309E+11,65,11,7,478,-12,0,4,58,1,79,5,0,1600,0,1,8,9,0,,56,58,2,7,7,1600,5,0,1
2.02309E+11,32,7,9,446,2,0,4,58,5,79,5,0,1600,0,1,8,9,-200,8,27,57,117.9,2,7,1800,5,0,0
2.02309E+11,156,5,6,468,2,1,5,56,6,79,5,0,1600,0,1,8,9,200,15,10,54,19.5,10,9,1400,5,0,0
2.02309E+11,148,1,4,448,2,1,4,54,8,79,5,0,1600,0,1,8,9,0,,130,54,33.9,1,4,1600,5,0,1
2.02309E+11,148,9,6,490,0,1,5,56,11,79,6,0,1600,0,1,8,9,-200,36,59,54,56.1,4.75,12,1800,6,0,2
2.02309E+11,41,10,13,486,0,1,5,56,13,79,6,0,1600,0,1,8,9,,,142,,,,,,,,
2.02309E+11,133,7,9,492,4,2,6,58,9,79,6,0,1600,0,1,8,9,0,,115,58,30.6,10,9,1600,6,0,1
2.02309E+11,156,14,10,446,6,0,4,58,1,79,6,0,1600,0,1,8,9,0,,136,58,3.8,11,10,1600,6,0,1
2.02309E+11,149,4,4,502,10,0,7,58,12,79,6,0,1600,0,1,8,9,0,,131,58,78.7,2.5,4,1600,6,0,1
2.02309E+11,87,11,8,444,0,0,4,58,5,79,6,0,1600,0,1,8,9,0,28,74,57,3.6,4,3,1600,6,0,0
2.02309E+11,90,1,2,472,-10,1,5,56,8,79,6,0,1600,0,1,8,9,200,42,111,56,3.1,5,8,1400,6,0,0
2.02309E+11,111,3,3,546,-2,0,5,58,4,79,6,0,1600,0,1,8,9,200,42,79,58,12.7,5,6,1400,6,0,0
2.02309E+11,141,12,14,504,-2,0,7,58,14,79,6,0,1600,0,1,8,9,,,142,,,,,,,,
2.02309E+11,65,6,1,438,0,0,4,58,3,79,6,0,1600,0,1,8,9,0,,56,58,6.3,1,1,1600,6,0,1
2.02309E+11,129,13,12,462,0,0,5,58,7,79,6,0,1600,0,1,8,9,0,28,112,56,12.6,4,2,1600,6,0,0
2.02309E+11,64,2,5,564,-2,0,4,58,6,79,6,0,1600,0,1,8,9,0,21,66,57,12.1,8,7,1600,6,0,0
2.02309E+11,99,8,11,486,2,0,5,58,10,79,6,0,1600,0,1,8,9,0,,85,58,54,13.5,11,1600,6,0,1
2.02309E+11,32,5,7,454,8,1,4,56,2,79,6,0,1600,0,1,8,9,0,,27,56,4,4.5,7,1600,6,0,1
2.02309E+11,87,9,1,438,12,0,3,56,1,79,4,0,1400,0,1,8,9,0,,74,56,3,2.5,1,1400,4,0,1
2.02309E+11,65,10,5,510,8,0,3,56,2,79,4,0,1400,0,1,8,9,200,15,111,56,5.8,4.5,3,1200,4,0,0
2.02309E+11,149,8,7,376,-5,1,3,54,11,79,4,0,1400,0,1,8,9,0,,131,54,110.7,1,7,1400,4,0,1
2.02309E+11,148,3,6,486,0,0,3,54,5,79,4,0,1400,0,1,8,9,200,28,76,55,19.6,7.5,1,1200,1,0,0
2.02309E+11,37,2,8,498,12,1,3,54,7,79,4,0,1400,0,1,8,9,0,,32,54,12.7,7,8,1400,4,0,1
2.02309E+11,156,7,9,458,-6,0,3,56,9,79,4,0,1400,0,1,8,9,-400,28,117,56,53.1,4.75,8,1800,4,0,0
2.02309E+11,64,11,3,458,16,0,3,56,4,79,4,0,1400,0,1,8,9,0,,55,56,6.1,11,3,1400,4,0,1
2.02309E+11,78,4,11,416,2,1,3,51,10,79,4,0,1400,0,1,8,9,200,15,64,54,37.3,11.5,10,1200,4,0,0
2.02309E+11,129,6,2,468,-8,1,3,54,3,79,4,0,1400,0,1,8,9,,,142,,,,,,,,
2.02309E+11,141,1,4,436,10,0,3,56,8,79,4,0,1400,0,1,8,9,0,,123,56,23.6,4,4,1400,4,0,1
2.02309E+11,108,5,10,430,2,1,3,50,6,79,4,0,1400,0,1,8,9,200,28,94,50,6.3,9.5,1,1200,1,0,0
2.02309E+11,141,13,10,434,10,1,3,54,8,79,1,0,1800,0,1,8,9,0,,123,54,18.8,10,10,1800,1,0,1
2.02309E+11,99,10,12,484,-8,0,3,56,4,79,1,0,1800,0,1,8,9,,,142,,,,,,,,
2.02309E+11,41,5,4,446,0,1,3,54,14,79,1,0,1800,0,1,8,9,0,,36,54,148.2,16,4,1800,1,0,1
2.02309E+11,64,12,11,436,-6,0,3,56,10,79,1,0,1800,0,1,8,9,-400,42,130,54,196.2,9.5,7,2200,1,0,0
2.02309E+11,13,17,15,458,2,0,3,56,15,79,1,0,1800,0,1,8,9,-200,29,81,56,179,2,7,2000,1,0,1
2.02309E+11,40,1,8,430,0,0,3,56,9,79,1,0,1800,0,1,8,9,0,,35,56,50,16,8,1800,1,0,1
2.02309E+11,133,2,14,438,-8,1,3,54,5,79,1,0,1800,0,1,8,9,200,41,100,54,12.3,7,5,1600,1,0,0
2.02309E+11,37,15,9,492,4,0,3,56,6,79,1,0,1800,0,1,8,9,-200,41,32,56,9.5,7.75,9,2000,1,0,0
2.02309E+11,90,9,13,426,-8,1,3,54,16,79,1,0,1800,0,1,8,9,,,142,,,,,,,,
2.02309E+11,32,7,3,470,-6,0,3,56,11,79,1,0,1800,0,1,8,9,-400,42,24,56,9.6,2.75,9,2200,1,0,0
2.02309E+11,65,16,1,496,-8,0,3,56,1,79,1,0,1800,0,1,8,9,0,21,61,56,2.2,3.666666667,2,1800,3,0,0
2.02309E+11,72,14,17,428,-2,1,3,51,17,79,1,0,1800,0,1,8,9,-200,14,94,50,53.2,11.5,11,2000,3,0,0
2.02309E+11,73,3,5,430,-2,1,3,54,12,79,1,0,1800,0,1,8,9,0,,63,54,63.1,3.5,5,1800,1,0,1
2.02309E+11,87,8,2,496,-4,0,3,56,3,79,1,0,1800,0,1,8,9,0,,74,56,7.6,6,2,1800,1,0,1
2.02309E+11,149,4,16,468,0,0,3,56,13,79,1,0,1800,0,1,8,9,,,142,,,,,,,,
2.02309E+11,148,11,6,436,4,1,3,52,7,79,1,0,1800,0,1,8,9,-200,35,0,54,9.1,5.25,4,2000,3,0,2
2.02309E+11,156,6,7,516,0,0,3,56,2,79,1,0,1800,0,1,8,9,,,142,,,,,,,,
2.02309E+11,65,1,15,492,6,1,4,57,5,78,7,0,1400,0,0,8,9,0,,56,57,9.8,13.5,15,1400,7,0,0
2.02309E+11,128,7,6,454,2,1,5,55,9,78,7,0,1400,0,0,8,9,0,,111,55,22.2,7.5,6,1400,7,0,0
2.02309E+11,5,17,17,464,2,1,6,55,12,78,7,0,1400,0,0,8,9,,,142,,,,,,,,
2.02309E+11,155,10,8,478,-4,1,5,56,13,78,7,0,1400,0,0,8,9,0,,135,56,56.2,2,8,1400,7,0,0
2.02309E+11,87,8,7,472,8,1,6,55,11,78,7,0,1400,0,0,8,9,0,41,0,56,8.7,10.5,1,1400,6,0,0
2.02309E+11,36,12,18,454,0,1,5,55,16,78,7,0,1400,0,0,8,9,0,,31,55,115.2,4,18,1400,7,0,0
2.02309E+11,40,11,16,438,-12,1,4,55,18,78,7,0,1400,0,0,8,9,200,35,141,54,5.7,5,9,1200,7,0,1
2.02309E+11,124,13,2,514,4,1,5,55,1,78,7,0,1400,0,0,8,9,0,,108,55,4.1,1,2,1400,7,0,0
2.02309E+11,43,2,10,428,-2,1,5,55,10,78,7,0,1400,0,0,8,9,-200,28,111,55,3.4,5,4,1600,7,0,0
2.02309E+11,105,16,14,486,18,1,4,55,4,78,7,0,1400,0,0,8,9,0,,91,55,7.6,2.5,14,1400,7,0,0
2.02309E+11,85,3,4,448,-6,1,6,55,14,78,7,0,1400,0,0,8,9,,,142,,,,,,,,
2.02309E+11,161,14,9,478,6,1,6,56,7,78,7,0,1400,0,0,8,9,0,,141,56,13.7,16.5,9,1400,7,0,0
2.02309E+11,111,4,5,470,8,1,6,57,15,78,7,0,1400,0,0,8,9,,,142,,,,,,,,
2.02309E+11,135,5,1,450,0,1,5,55,2,78,7,0,1400,0,0,8,9,0,,117,55,5.1,7,1,1400,7,0,0
2.02309E+11,37,15,11,488,-2,1,5,55,8,78,7,0,1400,0,0,8,9,,,142,,,,,,,,
2.02309E+11,71,6,13,456,-2,1,4,55,6,78,7,0,1400,0,0,8,9,200,40,61,55,2.7,6,4,1200,7,0,0
2.02309E+11,73,9,12,446,4,1,6,56,17,78,7,0,1400,0,0,8,9,0,,63,56,161.7,12.5,12,1400,7,0,0
2.02309E+11,64,18,3,478,-2,1,6,56,3,78,7,0,1400,0,0,8,9,0,,55,56,6,17.5,3,1400,7,0,0
2.02309E+11,156,6,8,446,2,0,3,56,5,78,4,0,1800,0,0,8,9,0,,136,56,19.7,9.5,8,1800,4,0,0
2.02309E+11,37,3,2,496,-10,0,3,56,10,78,4,0,1800,0,0,8,9,200,21,32,56,11,3.666666667,5,1600,4,0,0
2.02309E+11,90,1,12,448,4,0,3,56,8,78,4,0,1800,0,0,8,9,0,,77,56,33.2,3.5,12,1800,4,0,0
2.02309E+11,64,2,6,486,2,0,3,56,3,78,4,0,1800,0,0,8,9,0,27,55,56,7.4,3.5,2,1800,4,0,0
2.02309E+11,148,7,4,466,-2,0,3,56,11,78,4,0,1800,0,0,8,9,0,,130,56,105.3,11.5,4,1800,4,0,0
2.02309E+11,128,5,11,468,10,0,3,56,6,78,4,0,1800,0,0,8,9,0,,111,56,21.5,2,11,1800,4,0,0
2.02309E+11,5,4,9,426,10,0,3,56,12,78,4,0,1800,0,0,8,9,0,,4,56,121.7,9,9,1800,4,0,0
2.02309E+11,87,8,3,460,0,0,3,56,2,78,4,0,1800,0,0,8,9,-400,35,74,56,2.5,2.75,4,2200,4,0,2
2.02309E+11,65,9,7,464,0,1,3,54,9,78,4,0,1800,0,0,8,9,200,40,56,54,39.3,12,12,1600,7,0,0
2.02309E+11,161,10,5,518,-4,0,3,56,7,78,4,0,1800,0,0,8,9,0,,141,56,27.3,3,5,1800,4,0,0
2.02309E+11,43,11,1,480,0,0,3,56,1,78,4,0,1800,0,0,8,9,0,20,38,56,4.3,6.333333333,1,1800,3,0,0
2.02309E+11,105,12,10,446,-10,0,3,56,4,78,4,0,1800,0,0,8,9,0,,91,56,14,10,10,1800,4,0,0
2.02309E+11,161,4,2,510,10,0,5,58,5,78,4,0,2000,0,0,8,9,0,,141,58,10.1,6.25,2,2000,4,0,0
2.02309E+11,128,6,8,536,16,0,4,57,2,78,4,0,2000,0,0,8,9,0,,111,57,4.5,2.25,8,2000,4,0,0
2.02309E+11,64,3,7,540,-4,0,6,58,7,78,4,0,2000,0,0,8,9,0,,55,58,21.3,3,7,2000,4,0,0
2.02309E+11,37,8,5,496,0,0,4,57,3,78,4,0,2000,0,0,8,9,0,,32,57,5.8,3.5,5,2000,4,0,0
2.02309E+11,105,2,3,486,-2,0,6,58,4,78,4,0,2000,0,0,8,9,,,142,,,,,,,,
2.02309E+11,73,5,6,496,-16,1,5,56,8,78,4,0,2000,0,0,8,9,,,142,,,,,,,,
2.02309E+11,47,7,1,498,-2,2,5,58,6,78,4,0,2000,0,0,8,9,-200,28,42,58,24.4,1,4,2200,4,0,0
2.02309E+11,65,1,4,512,0,0,4,57,1,78,4,0,2000,0,0,8,9,400,21,56,57,2.7,5,3,1600,4,0,0
2.02309E+11,40,1,11,490,-10,0,3,56,15,78,1,0,2400,0,0,8,9,0,,35,56,455.1,10.75,11,2400,1,0,0
2.02309E+11,105,10,10,480,-8,0,3,56,7,78,1,0,2400,0,0,8,9,0,,91,56,38.2,3,10,2400,1,0,0
2.02309E+11,71,14,1,458,0,0,3,56,1,78,1,0,2400,0,0,8,9,200,27,136,56,4,3,2,2200,1,0,0
2.02309E+11,64,3,15,502,-2,0,3,56,14,78,1,0,2400,0,0,8,9,0,,55,56,391.6,6.75,15,2400,1,0,0
2.02309E+11,135,4,12,508,-12,2,3,56,9,78,1,0,2400,0,0,8,9,0,,117,56,58.1,1,12,2400,1,0,0
2.02309E+11,148,6,9,446,4,1,3,52,12,78,1,0,2400,0,0,8,9,400,34,130,52,198.8,6,6,2000,1,0,2
2.02309E+11,99,12,7,446,0,0,3,56,10,78,1,0,2400,0,0,8,9,,,142,,,,,,,,
2.02309E+11,5,15,3,498,-8,0,3,56,4,78,1,0,2400,0,0,8,9,0,,4,56,12.6,8.25,3,2400,1,0,0
2.02309E+11,128,2,4,456,-2,1,3,54,2,78,1,0,2400,0,0,8,9,0,,111,54,6.4,3.25,4,2400,1,0,0
2.02309E+11,149,11,14,494,0,0,3,56,13,78,1,0,2400,0,0,8,9,,,142,,,,,,,,
2.02309E+11,65,9,6,426,-6,0,3,56,8,78,1,0,2400,0,0,8,9,400,35,15,55,16,11,8,2000,1,0,2
2.02309E+11,108,7,13,458,-6,1,3,50,11,78,1,0,2400,0,0,8,9,200,27,126,51,179.9,8.5,6,2200,1,0,0
2.02309E+11,87,8,5,458,-4,1,3,54,3,78,1,0,2400,0,0,8,9,200,41,74,54,13.3,1.5,4,2200,1,0,0
2.02309E+11,156,5,8,494,0,0,3,56,5,78,1,0,2400,0,0,8,9,200,27,0,56,20.8,6.25,3,2200,1,0,0
2.02309E+11,43,13,2,486,6,0,3,56,6,78,1,0,2400,0,0,8,9,400,34,38,56,2.8,11,9,2000,3,0,2
2.02309E+11,41,4,9,468,2,2,8,58,10,72,7,0,2200,0,0,8,9,0,28,36,58,70.8,1,9,2200,7,0,1
2.02309E+11,156,11,11,526,2,0,4,56,8,72,7,0,2200,0,0,8,9,0,,136,56,28.4,11.5,11,2200,7,0,0
2.02309E+11,37,3,6,482,-2,1,6,55,7,72,7,0,2200,0,0,8,9,0,,32,55,17.1,6.25,6,2200,7,0,0
2.02309E+11,101,10,13,524,-8,0,5,58,2,72,7,0,2200,0,0,8,9,,,142,,,,,,,,
2.02309E+11,5,9,5,474,4,0,4,56,3,72,7,0,2200,0,0,8,9,0,,4,56,6.8,4.75,5,2200,7,0,0
2.02309E+11,65,5,4,512,8,0,6,57,9,72,7,0,2200,0,0,8,9,0,28,38,55,35.8,2.25,2,2200,7,0,1
2.02309E+11,64,13,8,466,4,0,7,57,13,72,7,0,2200,0,0,8,9,200,38,109,56,63.6,17,11,2000,7,0,0
2.02309E+11,105,12,1,508,0,0,4,58,1,72,7,0,2200,0,0,8,9,,,142,,,,,,,,
2.02309E+11,111,8,3,466,2,0,4,57,4,72,7,0,2200,0,0,8,9,0,28,74,56,6.7,7,3,2200,7,0,1
2.02309E+11,73,7,12,490,8,0,8,57,11,72,7,0,2200,0,0,8,9,0,,63,57,141.4,6.25,12,2200,7,0,0
2.02309E+11,99,1,2,476,-2,0,4,56,6,72,7,0,2200,0,0,8,9,200,38,86,57.5,6,9.25,5,2000,7,0,0
2.02309E+11,43,6,7,540,6,0,7,57,5,72,7,0,2200,0,0,8,9,0,,38,57,13.1,1,7,2200,7,0,0
2.02309E+11,88,2,10,468,-2,0,7,57,12,72,7,0,2200,0,0,8,9,0,,75,57,155.1,9,10,2200,7,0,0
2.02309E+11,156,2,5,458,8,0,4,58,6,72,4,0,1600,0,0,8,9,0,29,115,57,26,6,9,1600,4,0,2
2.02309E+11,99,17,17,422,0,1,4,56,10,72,4,0,1600,0,0,8,9,0,,85,56,40.1,13.5,17,1600,4,0,0
2.02309E+11,105,16,2,484,-6,1,5,56,2,72,4,0,1600,0,0,8,9,0,15,85,56,6.6,2.666666667,2,1600,4,0,0
2.02309E+11,41,8,9,530,0,2,4,58,12,72,4,0,1600,0,0,8,9,0,,36,58,84.7,10.5,9,1600,4,0,0
2.02309E+11,37,7,15,458,-8,1,4,56,9,72,4,0,1600,0,0,8,9,0,15,74,55,13.5,5.666666667,9,1600,4,0,0
2.02309E+11,101,5,10,506,-6,0,4,58,5,72,4,0,1600,0,0,8,9,0,21,87,57,8.2,2.333333333,5,1600,5,0,0
2.02309E+11,108,3,6,458,-4,0,4,54,7,72,4,0,1600,0,0,8,9,-200,15,120,57,7,12.75,5,1800,4,0,2
2.02309E+11,142,11,16,500,-8,0,5,58,17,72,4,0,1600,0,0,8,9,400,14,138,55,132.5,11,12,1200,4,0,2
2.02309E+11,88,12,7,476,0,2,4,58,8,72,4,0,1600,0,0,8,9,-200,15,123,57,6.7,2.75,11,1800,4,0,2
2.02309E+11,78,6,13,460,2,1,7,53,15,72,4,0,1600,0,0,8,9,0,29,68,53,152.5,3,12,1600,4,0,2
2.02309E+11,73,15,11,472,0,1,4,56,14,72,4,0,1600,0,0,8,9,,,142,,,,,,,,
2.02309E+11,43,10,14,482,-4,0,4,58,11,72,4,0,1600,0,0,8,9,0,15,111,57,34.6,2.333333333,5,1600,4,0,0
2.02309E+11,129,14,4,450,0,1,5,56,13,72,4,0,1600,0,0,8,9,200,36,123,56,10.5,4,6,1400,4,0,0
2.02309E+11,5,9,3,508,8,0,5,58,4,72,4,0,1600,0,0,8,9,0,,4,58,9.2,11.5,3,1600,4,0,0
2.02309E+11,148,13,8,514,-4,1,5,54,3,72,4,0,1600,0,0,8,9,-200,15,99,56,3.4,6,8,1800,4,0,2
2.02309E+11,57,4,12,532,-6,0,4,57,16,72,4,0,1600,0,0,8,9,0,15,31,57,71.5,8,10,1600,4,0,0
2.02309E+11,65,1,1,500,2,0,4,58,1,72,4,0,1600,0,0,8,9,0,29,56,57,2.5,13.33333333,3,1600,4,0,2
2.02309E+11,105,4,1,456,0,1,3,54,1,72,4,0,1600,0,0,8,9,0,,91,54,2.4,1,1,1600,4,0,0
2.02309E+11,148,5,6,460,6,1,3,54,7,72,4,0,1600,0,0,8,9,0,,130,54,61.7,2,6,1600,4,0,0
2.02309E+11,101,6,3,450,4,0,3,56,2,72,4,0,1600,0,0,8,9,0,,87,56,2.8,3,3,1600,4,0,0
2.02309E+11,65,2,4,506,0,0,3,56,3,72,4,0,1600,0,0,8,9,0,,56,56,5.2,3,4,1600,4,0,0
2.02309E+11,43,1,5,466,6,0,3,56,4,72,4,0,1600,0,0,8,9,0,,38,56,5.9,5,5,1600,4,0,0
2.02309E+11,37,7,7,416,0,1,3,54,6,72,4,0,1600,0,0,8,9,0,29,87,54,19,9,11,1600,4,0,0
2.02309E+11,5,3,2,456,6,0,3,56,5,72,4,0,1600,0,0,8,9,0,,4,56,10.3,6,2,1600,4,0,0
2.02309E+11,148,1,7,462,-2,0,3,54,5,72,1,0,2000,0,0,8,9,200,21,123,56,12.4,6.25,6,1800,3,0,0
2.02309E+11,88,6,8,438,-8,0,3,56,6,72,1,0,2000,0,0,8,9,200,15,17,56,278.8,15.33333333,10,1800,1,0,0
2.02309E+11,108,10,12,446,20,0,3,52,7,72,1,0,2000,0,0,8,9,0,,94,52,56,7.75,12,2000,1,0,0
2.02309E+11,69,5,11,478,-8,2,3,56,11,72,1,0,2000,0,0,8,9,400,14,95,55,530.8,14,13,1600,1,0,0
2.02309E+11,40,3,9,426,-12,1,3,54,8,72,1,0,2000,0,0,8,9,-200,35,66,54,32.6,17,17,2200,1,0,0
2.02309E+11,151,2,5,370,-4,1,3,54,12,72,1,0,2000,0,0,8,9,400,15,73,54,177,11,11,1600,3,0,0
2.02309E+11,37,7,1,448,-14,1,3,54,3,72,1,0,2000,0,0,8,9,0,,32,54,5.3,3,1,2000,1,0,0
2.02309E+11,73,4,6,456,-10,1,3,54,10,72,1,0,2000,0,0,8,9,200,15,80,54,426.5,13.66666667,14,1800,1,0,0
2.02309E+11,65,8,3,466,0,0,3,56,1,72,1,0,2000,0,0,8,9,0,28,56,56,5.1,8.75,3,2000,1,0,2
2.02309E+11,64,11,4,440,-4,1,3,54,9,72,1,0,2000,0,0,8,9,0,,55,54,124.3,12,4,2000,1,0,0
2.02309E+11,5,12,2,456,-2,0,3,56,2,72,1,0,2000,0,0,8,9,0,,4,56,4.3,6.25,2,2000,1,0,0
2.02309E+11,57,9,10,474,0,1,3,53,4,72,1,0,2000,0,0,8,9,0,,52,53,14.8,8.75,10,2000,1,0,0
2.02309E+11,101,9,9,424,-10,1,3,54,5,72,1,0,1800,0,0,8,9,0,,87,54,9.3,10,9,1800,1,0,0
2.02309E+11,43,1,3,476,-4,1,3,54,2,72,1,0,1800,0,0,8,9,-200,28,111,54,5.1,3.25,3,2000,3,0,2
2.02309E+11,105,5,2,472,0,1,3,54,1,72,1,0,1800,0,0,8,9,0,,91,54,3.4,7,2,1800,1,0,0
2.02309E+11,57,7,10,460,2,1,3,53,10,72,1,0,1800,0,0,8,9,,,142,,,,,,,,
2.02309E+11,41,6,7,436,-18,1,3,54,9,72,1,0,1800,0,0,8,9,0,,36,54,258.6,9,7,1800,1,0,0
2.02309E+11,155,2,4,464,10,1,3,54,8,72,1,0,1800,0,0,8,9,0,21,135,54,7.4,5.25,5,1800,3,0,0
2.02309E+11,156,10,6,424,-10,1,3,54,3,72,1,0,1800,0,0,8,9,0,,136,54,3.9,7,6,1800,1,0,0
2.02309E+11,148,3,5,422,6,1,3,52,7,72,1,0,1800,0,0,8,9,-200,21,122,54,11.4,2,5,2000,1,0,0
2.02309E+11,65,4,1,420,2,1,3,54,4,72,1,0,1800,0,0,8,9,200,21,56,54,4.5,10,3,1600,3,0,0
2.02309E+11,64,8,8,438,4,1,3,54,6,72,1,0,1800,0,0,8,9,0,,55,54,15.7,3,8,1800,1,0,0
2.02309E+11,156,3,3,510,4,0,7,57,6,71,7,0,1600,0,0,8,9,0,,136,57,19.2,1,3,1600,7,0,0
2.02309E+11,65,4,6,468,2,0,4,57,4,71,7,0,1600,0,0,8,9,0,37,117,56,10.4,11.66666667,6,1600,7,0,0
2.02309E+11,105,7,2,532,-8,0,6,56,9,71,7,0,1600,0,0,8,9,0,35,1,58,9,4.666666667,6,1600,7,0,0
2.02309E+11,64,5,8,528,-10,0,5,55,7,71,7,0,1600,0,0,8,9,0,,55,55,24.2,6.5,8,1600,7,0,0
2.02309E+11,39,10,11,500,14,1,4,54,2,71,7,0,1600,0,0,8,9,0,,34,54,4.1,3,11,1600,7,0,0
2.02309E+11,111,11,7,532,16,0,5,55,10,71,7,0,1600,0,0,8,9,0,,97,55,88,9.5,7,1600,7,0,0
2.02309E+11,128,2,1,530,4,0,4,56,1,71,7,0,1600,0,0,8,9,0,,111,56,2.9,5,1,1600,7,0,0
2.02309E+11,5,6,5,478,8,0,4,57.5,3,71,7,0,1600,0,0,8,9,0,,4,57.5,4.5,2,5,1600,7,0,0
2.02309E+11,43,8,4,500,2,1,5,53,5,71,7,0,1600,0,0,8,9,0,,38,53,8.9,11,4,1600,7,0,0
2.02309E+11,148,9,9,528,2,0,8,55,11,71,7,0,1600,0,0,8,9,0,21,74,58,116.8,6.666666667,7,1600,7,0,0
2.02309E+11,37,1,10,492,6,0,5,56,8,71,7,0,1600,0,0,8,9,0,,32,56,31.4,3,10,1600,7,0,0
2.02309E+11,133,13,13,508,-10,0,5,58,12,71,6,0,2000,0,0,8,9,0,21,100,55,152.5,8,8,2000,6,0,1
2.02309E+11,32,9,3,492,2,2,5,58,8,71,6,0,2000,0,0,8,9,200,28,27,57,17.3,7.25,7,1800,6,0,2
2.02309E+11,156,10,7,476,8,0,5,58,5,71,6,0,2000,0,0,8,9,200,28,55,57,5.1,6.25,4,1800,6,0,2
2.02309E+11,128,7,8,470,4,1,5,56,7,71,6,0,2000,0,0,8,9,200,28,123,53,27.2,12.25,6,1800,6,0,2
2.02309E+11,41,1,11,484,-4,1,4,55,11,71,6,0,2000,0,0,8,9,0,21,87,53,21.2,1,14,2000,6,0,1
2.02309E+11,37,12,12,532,14,0,5,58,10,71,6,0,2000,0,0,8,9,0,,32,58,45.6,4,12,2000,6,0,0
